battery_voltage,battery_current,battery_charge,temperature,solar_power,communication_signal,packet_loss,pitch,yaw,roll,payload_temp
29.81,4.84,85.8,21.34,607.38,-83.99,0.041,-0.42,-0.98,0.63,22.66
29.43,5.1,86.9,21.59,596.39,-84.37,0.033,-0.83,0.17,-0.52,22.73
29.67,4.79,88.2,21.32,610.54,-84.54,0.018,0.44,0.33,-0.15,22.87
29.65,5.62,87.5,22.02,613.1,-84.29,0.001,0.31,-0.97,0.44,23.8
29.82,4.47,89.2,21.88,635.18,-81.22,0.031,0.53,-0.23,-0.38,22.85
29.6,4.65,87.5,21.95,633.24,-87.74,0.042,-0.09,0.01,0.18,23.21
29.63,4.61,88.1,22.69,624.22,-87.46,0.014,0.7,0.1,0.17,22.84
30.17,4.25,88.3,22.79,650.89,-83.88,0.016,-0.89,-0.19,-0.74,24.12
30.02,4.83,87.6,22.74,632.78,-88.54,0.006,0.25,-1.05,-1.05,24.01
29.99,4.43,89.8,22.69,655.45,-85.53,0.031,0.59,-0.58,-0.48,24.73
30.06,3.81,88.9,22.58,649.03,-86.07,0.045,-0.55,0.64,0.34,23.93
30.06,4.69,89.6,22.8,658.53,-85.06,0.027,-0.26,-0.6,0.29,24.03
30.2,4.25,89.2,22.93,672.23,-86.04,0.031,-0.81,-0.33,-0.95,24.04
30.04,4.38,91.3,23.33,677.4,-85.43,0.062,0.46,-1.21,0.8,24.85
30.17,4.58,91.1,23.33,690.52,-86.48,0.075,-0.53,0.47,1.22,24.69
30.21,4.24,90.4,23.49,681.26,-87.29,0.034,0.0,-0.06,0.37,25.11
30.09,4.21,89.6,24.18,690.06,-85.9,0.006,-0.27,-0.62,0.31,24.98
30.4,5.04,91.4,24.19,687.49,-84.83,0.004,-0.56,-0.17,-1.05,25.89
30.22,3.63,92.0,23.67,698.52,-84.74,0.054,-0.19,1.25,0.46,25.99
30.43,3.87,90.6,24.2,705.88,-85.5,0.032,0.19,0.17,0.33,25.68
30.35,3.91,91.4,23.97,705.23,-83.95,0.007,0.06,1.05,0.21,26.23
30.56,4.76,91.8,24.6,692.85,-85.82,0.007,-0.79,-0.78,-0.17,25.92
30.27,4.02,92.9,25.22,718.82,-84.79,0.002,0.23,-0.09,0.07,26.11
30.29,4.28,92.1,24.57,723.71,-86.5,0.021,0.2,-0.66,-0.06,25.43
30.34,4.06,93.2,25.12,717.75,-85.49,0.004,0.64,-0.19,0.44,26.66
30.5,4.38,92.0,25.56,716.11,-83.31,0.015,-0.67,-0.14,0.5,26.62
30.69,4.2,92.0,25.09,748.05,-86.05,0.007,0.63,0.72,-0.06,27.13
30.72,4.28,94.5,25.46,742.45,-84.58,0.039,-0.48,0.52,0.18,27.22
30.28,4.6,92.2,26.04,739.41,-86.43,0.0,-0.86,0.3,0.17,26.79
30.61,4.35,92.8,25.25,734.41,-88.38,0.014,0.36,-0.95,-0.0,27.17
30.22,4.01,94.2,25.36,741.54,-86.32,0.001,0.37,0.22,-0.32,27.2
30.73,4.34,93.3,25.43,766.66,-85.81,0.002,0.53,-1.02,0.21,27.96
30.79,4.99,93.5,26.27,758.79,-85.39,0.003,-0.49,0.32,0.28,28.33
30.67,4.45,93.9,25.79,755.58,-87.73,0.01,-0.47,0.24,-0.02,28.16
30.7,4.35,92.5,26.48,769.75,-81.1,0.046,-0.33,0.27,0.15,28.78
30.72,3.92,95.3,26.89,759.95,-85.17,0.024,-0.09,0.3,-0.19,28.34
30.64,4.58,94.7,26.32,786.44,-84.94,0.005,0.51,1.02,-0.06,27.88
30.8,4.66,94.1,26.41,788.17,-85.54,0.015,-0.62,0.2,-0.01,27.85
30.74,4.52,93.5,27.04,773.07,-88.15,0.073,0.23,0.13,-0.55,28.17
30.89,4.5,93.9,26.95,774.41,-87.54,0.016,0.17,0.14,-0.27,28.49
30.78,5.35,93.8,26.23,757.35,-86.09,0.089,-0.27,-0.6,0.82,28.53
30.71,4.8,95.4,27.71,771.42,-89.72,0.075,0.46,0.36,0.51,28.95
30.64,4.96,95.5,27.49,775.41,-87.68,0.015,0.72,-0.32,0.03,28.97
30.61,4.65,95.9,27.27,792.59,-87.74,0.031,0.66,1.05,-0.0,29.19
31.01,4.64,96.1,27.37,790.26,-86.08,0.046,-0.1,-0.35,-0.51,30.25
30.8,4.92,96.1,27.87,782.22,-88.49,0.006,0.29,-0.38,-0.52,29.74
30.91,4.74,96.9,27.71,794.87,-83.98,0.023,-0.16,0.21,-1.52,29.6
31.09,4.82,96.7,27.85,804.6,-82.16,0.003,-0.18,-0.54,-0.6,30.02
30.81,5.03,96.6,27.98,806.54,-86.34,0.021,-0.15,-0.27,0.52,29.37
30.81,4.8,96.0,27.73,783.83,-85.12,0.004,-0.64,0.36,-0.99,29.45
30.88,5.08,96.5,27.98,802.95,-86.23,0.045,-0.71,0.51,-0.28,30.25
30.9,5.1,95.6,28.13,791.66,-87.77,0.029,-0.57,0.26,-0.06,29.97
31.12,5.42,95.8,28.01,815.62,-88.35,0.031,0.26,-0.43,0.14,30.1
31.09,5.02,97.4,28.45,815.4,-86.4,0.008,0.51,0.53,-0.37,29.67
30.97,4.67,95.5,28.6,799.37,-87.9,0.028,-0.95,-1.05,-0.29,30.01
31.07,5.24,95.5,29.09,801.33,-85.34,0.041,-0.45,-0.62,-0.78,30.1
30.88,5.52,95.7,28.3,804.87,-87.79,0.011,-0.93,0.22,-0.31,30.14
30.93,5.76,95.6,28.93,787.28,-86.46,0.088,-0.09,-0.35,-0.66,31.24
30.85,5.33,95.6,29.18,813.33,-88.04,0.014,0.05,-0.08,-0.09,31.29
30.73,5.78,96.1,29.06,807.26,-88.1,0.013,-0.05,0.45,0.03,30.94
31.02,6.03,96.1,28.6,819.54,-84.5,0.015,0.9,-0.21,0.12,30.57
30.94,5.98,96.6,28.71,798.55,-87.31,0.07,-0.73,-0.21,0.65,30.34
30.87,5.6,97.6,29.39,802.88,-87.17,0.011,-0.86,-0.62,0.62,30.19
30.85,5.7,95.5,28.83,793.39,-87.48,0.029,-0.5,0.22,0.44,30.77
30.66,6.11,95.7,28.91,797.63,-87.2,0.009,-0.24,0.38,-0.34,31.17
30.72,6.54,94.2,28.78,794.93,-86.55,0.045,0.83,0.86,-0.42,30.99
30.86,6.14,94.5,29.24,815.62,-89.36,0.134,0.34,-0.85,-0.36,30.73
30.74,6.16,95.4,28.12,797.44,-85.04,0.109,-0.09,-0.65,1.32,30.96
30.77,5.87,95.8,28.71,804.27,-85.59,0.004,0.65,-0.71,0.08,30.69
30.76,6.25,95.7,28.66,797.68,-84.8,0.05,-0.09,-0.74,0.46,30.59
30.68,6.22,95.7,29.56,787.1,-84.09,0.031,-0.28,0.7,0.24,30.29
30.63,6.52,96.1,29.08,796.27,-85.74,0.042,0.09,-0.81,-0.17,30.55
30.53,6.13,96.3,28.92,801.96,-85.72,0.014,-0.73,-0.53,0.54,30.78
30.69,6.56,94.6,28.9,781.76,-84.89,0.013,-0.55,-0.06,-0.52,30.47
30.76,6.43,94.0,28.47,799.66,-87.67,0.017,0.95,-0.47,-0.41,30.15
30.47,7.08,95.1,29.41,780.66,-86.15,0.174,0.29,0.59,-0.42,30.62
30.64,6.61,95.1,28.78,781.77,-84.05,0.005,0.42,0.16,0.49,30.66
30.65,6.77,94.3,29.08,789.23,-84.12,0.075,-0.24,-0.24,0.6,30.35
30.48,7.1,93.9,28.61,774.47,-82.02,0.023,-0.11,0.68,-0.1,30.44
30.74,6.94,93.5,28.78,778.53,-85.34,0.032,0.85,0.46,-0.53,29.39
30.5,7.86,93.7,28.43,771.94,-83.29,0.003,-0.54,0.81,-0.93,30.64
30.51,7.49,94.1,28.61,773.18,-85.1,0.053,0.15,-1.09,-0.47,30.4
30.48,7.28,92.8,29.01,744.76,-86.56,0.003,0.64,-0.03,-0.48,30.78
30.26,7.45,92.5,28.62,746.84,-84.53,0.035,-0.59,-0.2,-0.1,30.06
30.56,6.7,93.5,28.66,767.75,-85.01,0.03,-0.48,-0.06,0.47,30.36
30.3,7.83,92.1,28.48,768.31,-85.2,0.135,-0.43,0.16,-0.1,30.46
30.35,7.67,92.7,28.96,745.07,-86.07,0.063,-0.02,0.16,-0.63,29.91
30.43,7.55,92.4,28.02,747.87,-84.73,0.015,-0.09,0.24,-0.63,29.95
30.5,7.8,92.2,28.18,749.29,-85.48,0.071,-0.4,-0.16,0.19,29.78
30.16,7.89,91.4,28.21,749.21,-81.12,0.002,0.13,-0.21,0.16,28.98
30.21,7.6,93.1,27.71,717.85,-82.61,0.01,-0.22,0.07,0.43,29.67
30.4,7.89,91.8,28.01,725.03,-85.6,0.08,-0.18,-0.58,-0.18,29.04
30.25,8.14,90.9,27.88,726.24,-84.62,0.023,0.67,0.28,-0.19,28.96
30.25,8.0,91.3,27.81,732.2,-84.19,0.011,0.09,0.78,0.51,29.4
30.01,7.83,92.3,27.71,745.68,-83.78,0.006,0.32,0.81,0.95,29.59
30.05,8.03,90.6,27.33,713.87,-84.6,0.016,0.1,-0.37,0.49,29.27
30.05,8.39,91.6,26.89,697.47,-83.37,0.079,-0.4,-0.45,0.04,29.06
29.93,8.25,89.2,27.41,710.9,-81.55,0.081,-0.02,0.11,-0.8,28.84
29.8,7.69,89.2,26.91,715.36,-83.5,0.029,-0.44,0.86,0.21,28.92
29.9,8.25,87.9,27.07,698.45,-84.6,0.003,0.02,-0.49,0.11,29.11
30.09,8.23,90.9,26.72,683.48,-85.7,0.017,0.61,0.04,-0.55,28.07
29.9,8.47,87.7,26.34,697.26,-85.48,0.025,-0.74,-0.68,-0.21,27.95
30.03,8.15,89.0,26.86,689.41,-81.98,0.04,-0.38,1.62,0.47,28.31
29.85,8.05,90.0,26.85,667.58,-82.08,0.073,0.47,0.1,-0.51,27.2
29.7,7.76,89.1,26.86,676.69,-82.43,0.166,-0.18,1.13,0.14,27.69
29.91,7.97,88.4,26.18,677.86,-82.87,0.016,-0.59,-0.22,-0.79,27.69
29.75,8.55,88.9,26.22,674.71,-82.49,0.065,-0.85,0.67,-0.25,27.21
29.8,8.26,87.1,26.18,657.21,-81.33,0.053,-0.24,-0.37,0.18,26.51
29.53,8.17,87.8,26.28,649.27,-82.47,0.026,0.05,0.36,0.62,27.68
29.75,8.59,87.0,25.17,660.09,-81.37,0.025,0.46,-0.18,-0.94,26.73
29.72,8.52,86.7,25.13,630.7,-81.68,0.12,0.63,-0.31,-0.53,26.59
29.59,7.97,86.7,25.98,642.17,-81.02,0.014,-0.2,0.26,-0.57,27.18
29.42,8.54,87.3,24.76,619.07,-84.3,0.017,0.26,-0.02,-0.48,25.31
29.48,7.67,87.4,25.53,638.44,-79.67,0.021,0.18,-0.82,-0.46,26.94
29.53,8.3,85.6,25.52,620.24,-80.33,0.038,-0.01,-0.17,-0.09,27.06
29.45,8.24,84.7,25.19,630.57,-81.33,0.022,0.89,-0.91,-0.28,25.65
29.46,8.47,84.7,24.41,617.89,-80.95,0.028,-1.9,-0.37,-0.06,25.65
29.48,8.21,86.7,24.3,595.87,-79.55,0.014,-1.16,-0.3,-0.38,25.88
29.25,8.0,86.1,24.44,617.52,-80.4,0.002,-0.2,0.08,0.89,25.62
29.16,8.0,83.8,24.92,614.0,-79.17,0.028,0.25,-0.16,0.55,25.75
29.26,8.83,85.8,24.77,602.58,-79.77,0.029,1.11,0.49,-0.0,25.39
29.19,8.01,83.7,24.11,581.46,-78.41,0.011,-0.02,0.58,-0.38,25.36
29.3,8.13,84.5,23.3,581.4,-81.13,0.029,0.25,0.22,-0.31,26.24
29.05,7.3,83.2,23.76,581.36,-79.36,0.029,-0.01,0.54,-0.13,24.07
29.27,7.62,85.3,23.48,568.39,-82.09,0.013,0.53,-0.51,0.22,25.08
29.28,7.98,82.9,23.41,587.94,-80.74,0.039,-0.43,0.93,-0.31,24.98
29.09,7.3,82.3,22.68,568.12,-81.2,0.027,-0.04,-0.8,0.0,23.79
29.07,7.9,82.6,23.2,535.4,-79.28,0.003,-0.73,-0.71,0.27,23.75
28.95,7.47,84.9,22.44,561.66,-79.42,0.019,-0.36,0.34,0.61,24.11
28.95,7.33,82.8,21.93,550.71,-79.71,0.063,-0.65,1.03,0.03,23.26
28.94,7.36,81.6,22.75,549.47,-80.68,0.043,-0.36,0.04,0.57,23.36
29.14,7.98,81.6,23.2,542.65,-81.06,0.005,-0.14,0.95,-0.13,23.55
28.94,7.57,80.7,22.1,550.63,-80.15,0.091,0.16,-0.17,-0.74,23.03
28.77,7.14,82.3,22.09,550.09,-77.02,0.009,1.18,-0.24,-0.27,23.06
28.94,7.58,80.7,22.43,538.16,-78.18,0.013,0.62,0.3,-0.15,22.66
28.99,7.54,82.5,22.39,528.49,-79.5,0.007,0.29,0.29,0.45,22.49
28.86,7.11,82.1,21.89,528.13,-78.15,0.039,-1.16,1.31,-0.2,22.92
29.03,7.44,81.2,21.47,525.53,-77.51,0.025,-0.58,-0.14,-0.23,22.55
28.93,7.39,82.2,22.05,514.22,-77.64,0.025,0.04,-0.57,-0.22,22.51
28.69,7.28,81.8,21.03,525.07,-78.51,0.035,0.73,0.05,0.8,22.61
28.74,6.75,81.0,21.16,521.05,-78.4,0.027,-0.13,0.23,0.2,22.27
28.81,6.53,80.2,21.43,529.15,-78.2,0.012,0.29,0.59,0.07,21.94
28.57,6.3,81.0,20.56,523.73,-75.59,0.078,-0.78,-0.12,-0.41,21.6
28.8,6.54,80.9,21.13,501.89,-76.42,0.026,-0.53,-0.95,-0.09,22.02
28.54,6.56,80.9,21.28,514.66,-75.29,0.039,-0.16,0.4,-1.06,22.52
28.86,6.51,80.5,21.36,494.8,-76.96,0.005,-1.22,-0.34,0.36,21.96
28.84,6.5,80.6,20.53,509.26,-78.54,0.013,0.36,0.62,-0.43,20.9
28.79,6.96,80.5,20.42,495.28,-75.03,0.045,0.57,0.42,-1.04,20.59
28.64,6.27,81.3,20.72,488.5,-77.39,0.012,0.43,-0.25,-0.25,21.01
28.73,6.28,79.1,20.16,499.97,-78.5,0.039,-0.98,-0.39,0.88,20.59
28.65,5.67,79.3,20.18,469.01,-78.2,0.02,-0.07,-0.39,0.28,20.61
28.58,6.81,80.1,20.32,476.99,-75.65,0.048,-0.51,0.15,0.1,20.08
28.66,5.67,79.4,20.25,491.61,-76.41,0.04,-0.39,0.25,-0.11,21.05
28.78,5.78,80.2,19.38,493.26,-77.65,0.009,-1.62,-0.06,-0.82,20.41
28.71,6.13,79.1,19.56,487.95,-77.6,0.005,0.42,0.1,0.14,20.34
28.87,5.92,79.2,19.26,475.21,-72.39,0.014,0.72,1.1,-0.35,20.47
28.79,6.26,81.6,19.25,482.34,-75.72,0.009,-1.48,1.05,0.09,20.41
28.78,5.91,79.8,19.39,494.11,-76.61,0.013,-0.69,-0.42,1.09,20.51
28.52,5.6,79.1,19.64,495.84,-75.62,0.002,0.21,0.7,-0.21,20.0
28.68,5.86,80.0,19.62,489.85,-79.11,0.018,-0.08,0.01,-0.99,20.91
28.59,5.83,80.9,18.87,501.73,-77.65,0.033,-0.02,-0.46,-0.1,20.58
28.71,5.21,81.1,19.25,494.44,-77.39,0.013,-0.33,0.6,-0.38,20.59
28.65,5.63,79.0,19.01,483.46,-74.17,0.035,0.36,-0.37,-0.44,20.22
28.7,5.21,79.6,19.44,488.75,-79.08,0.033,-0.76,-0.38,0.41,20.8
28.88,5.18,80.5,19.25,478.3,-77.51,0.002,0.43,-0.92,0.16,20.54
28.82,5.19,80.3,19.89,492.18,-76.0,0.051,-0.0,-0.06,0.38,20.4
28.9,4.97,79.2,19.38,505.47,-76.74,0.003,-0.06,-0.47,-0.9,20.71
28.6,4.89,79.4,19.2,502.44,-77.5,0.021,1.03,0.89,-0.02,19.63
28.81,5.25,79.8,19.32,511.0,-76.44,0.066,0.04,-0.06,0.54,20.38
28.94,4.44,79.3,19.18,495.5,-73.57,0.074,0.01,0.02,-0.38,20.03
29.02,4.53,80.5,19.87,513.68,-74.71,0.015,-0.3,-0.29,-0.74,20.02
28.67,4.99,81.9,19.29,500.13,-78.48,0.0,-0.24,-0.47,-1.02,20.64
28.83,4.71,80.5,19.57,518.76,-75.89,0.025,0.93,-0.58,-0.86,20.89
29.02,4.98,82.1,19.7,505.96,-78.66,0.169,0.81,1.47,0.12,20.87
28.89,4.75,81.4,19.21,515.52,-75.61,0.033,-0.11,-0.05,-0.45,20.39
28.83,4.19,81.3,18.84,525.62,-74.65,0.007,1.28,-0.39,0.2,20.29
28.77,4.57,80.3,19.33,511.48,-78.1,0.023,-0.32,0.07,0.02,20.96
28.87,4.67,82.7,19.75,518.28,-75.5,0.025,0.31,0.24,-0.11,20.11
28.8,4.54,82.0,18.97,531.81,-73.81,0.042,0.23,-0.66,0.12,21.23
29.03,4.29,80.8,19.69,520.53,-79.39,0.056,-0.41,-0.43,0.0,20.45
29.16,4.32,82.6,19.94,511.73,-75.99,0.056,0.24,0.29,0.88,20.64
28.93,4.2,82.0,20.19,549.56,-75.95,0.059,-0.46,-0.34,0.65,20.51
29.14,3.94,82.7,19.99,526.75,-76.37,0.067,0.76,-0.76,-0.52,20.8
29.23,3.87,83.0,19.92,536.47,-77.83,0.014,0.16,-0.33,0.38,20.49
29.16,4.4,84.0,19.94,549.99,-75.85,0.014,-0.09,-0.59,-0.08,20.79
28.99,4.01,82.3,19.52,536.0,-76.94,0.019,-0.13,0.8,0.5,21.08
29.26,4.42,83.9,19.68,535.77,-76.02,0.037,0.24,0.27,-0.14,21.06
29.24,4.06,84.7,19.49,552.26,-77.52,0.001,-1.28,-1.54,-0.1,20.19
29.26,3.83,85.9,20.2,535.76,-76.44,0.015,0.44,-0.25,-0.53,22.27
29.24,4.09,84.9,20.41,554.87,-72.57,0.003,-0.18,0.55,0.02,22.01
29.35,4.83,84.6,20.38,564.35,-78.93,0.032,-0.58,0.37,0.15,21.02
29.43,4.17,84.7,20.53,563.44,-81.02,0.011,-0.39,-0.32,-0.38,21.34
29.69,4.39,86.0,20.8,555.03,-76.55,0.002,0.2,0.57,-0.59,21.63
29.45,4.25,84.7,20.16,590.8,-77.3,0.003,-0.41,-0.3,0.04,22.08
29.65,3.78,85.8,20.75,580.37,-77.19,0.068,-0.23,-0.45,0.23,22.12
29.54,4.65,87.2,20.92,598.19,-78.53,0.057,1.04,-0.4,0.56,21.61
29.52,4.15,85.6,20.78,585.89,-76.47,0.042,-0.51,0.77,-0.36,23.11
29.59,3.84,84.3,20.32,584.36,-74.99,0.01,-0.98,0.0,0.14,22.14
29.45,4.1,85.5,20.82,600.58,-78.29,0.021,-0.25,-0.33,0.73,23.15
29.67,4.21,86.6,21.12,600.5,-75.85,0.085,-0.52,-0.54,0.37,22.32
29.43,4.52,86.0,21.47,595.71,-76.98,0.062,0.7,-0.19,0.33,23.12
29.6,4.11,86.6,21.55,627.05,-76.86,0.036,-0.49,-0.31,0.81,22.99
29.75,5.13,86.9,22.34,611.03,-77.32,0.048,-0.73,-0.56,-0.16,22.64
29.92,4.09,87.9,22.13,603.79,-78.35,0.001,0.58,-0.21,-0.02,23.36
29.98,4.59,86.9,21.92,640.44,-76.78,0.039,-0.3,0.19,-0.8,23.34
29.81,3.85,87.4,22.1,627.1,-78.72,0.02,0.86,1.94,0.01,23.79
29.9,4.44,89.3,22.64,631.07,-76.52,0.006,-0.32,-0.24,-0.73,23.26
30.03,4.63,88.0,22.79,624.51,-76.39,0.096,-1.11,0.07,-0.02,23.69
29.79,4.22,89.2,22.59,664.59,-78.51,0.061,-0.72,-0.54,-0.45,24.2
30.03,5.05,88.9,23.22,639.32,-79.91,0.055,-1.54,1.17,-0.14,23.3
29.91,4.78,89.1,22.45,657.82,-78.46,0.016,-1.63,0.07,-0.37,23.73
30.03,4.6,90.0,22.89,671.38,-76.87,0.008,-0.01,0.29,0.16,24.36
30.03,4.87,88.2,24.16,671.48,-79.41,0.032,0.4,0.26,0.44,24.58
30.17,4.62,90.3,23.45,671.65,-78.59,0.021,0.7,1.66,-0.55,24.63
30.21,5.23,90.6,23.3,660.2,-79.26,0.034,0.11,0.51,-0.27,25.15
30.29,5.22,91.1,23.53,674.06,-79.61,0.016,0.56,0.15,0.81,24.95
30.25,5.08,90.3,23.71,688.94,-76.67,0.078,-0.32,0.04,-0.21,25.56
30.26,5.21,90.9,24.38,684.06,-77.9,0.096,0.3,0.06,0.44,25.45
30.5,4.65,89.1,24.23,698.79,-80.59,0.047,-1.15,-0.46,-0.2,25.04
30.12,5.6,90.8,24.07,708.36,-82.58,0.011,-0.27,-0.2,-0.65,25.71
30.54,5.19,91.7,23.66,715.9,-78.96,0.005,0.71,0.68,-0.78,25.78
30.33,5.6,92.9,24.14,698.69,-81.06,0.017,-0.34,-0.42,-0.07,25.7
30.46,5.58,93.5,24.57,737.54,-79.55,0.017,-0.13,-0.23,0.58,25.53
30.39,5.73,91.9,24.65,727.8,-80.4,0.052,0.74,-0.18,-0.21,25.82
30.37,5.18,93.1,25.23,724.59,-78.28,0.001,0.21,-0.47,-0.37,26.12
30.54,5.29,92.5,24.91,739.91,-80.58,0.003,-0.91,0.1,-0.63,27.04
30.63,6.31,91.5,25.44,757.0,-80.14,0.012,0.62,-0.02,0.62,26.65
30.59,5.25,93.5,24.78,723.21,-77.32,0.004,0.74,-0.65,-0.92,27.42
30.49,5.45,94.7,25.25,739.51,-78.97,0.014,-0.6,-0.41,0.28,26.68
31.02,5.87,93.1,25.83,722.05,-83.54,0.007,0.79,-0.12,0.12,26.96
30.75,5.95,92.9,26.45,751.74,-81.43,0.121,0.13,-0.55,0.17,27.17
30.74,5.85,93.8,25.82,757.34,-81.97,0.022,0.05,-0.81,0.28,27.43
30.61,6.27,93.8,26.3,757.07,-80.42,0.03,-0.93,-0.63,-0.57,27.79
30.6,6.43,96.2,26.62,754.59,-82.27,0.052,0.54,-0.11,-0.12,28.1
30.66,6.23,95.1,26.62,744.2,-83.88,0.022,0.37,-0.37,-0.36,28.49
30.84,6.23,94.5,26.68,771.88,-81.54,0.018,0.48,0.24,0.29,27.25
30.61,6.38,92.2,26.43,786.03,-80.4,0.027,0.36,0.62,0.04,29.08
30.62,6.31,94.6,27.21,768.78,-82.2,0.005,0.11,-0.51,-0.34,27.98
30.83,6.02,96.3,26.35,782.17,-82.44,0.05,-0.34,-0.53,0.63,28.58
30.82,6.7,95.0,26.49,765.05,-82.39,0.03,0.68,0.37,0.02,29.06
30.71,6.91,95.7,27.71,788.14,-83.53,0.082,-1.18,0.04,0.64,29.06
30.68,6.71,95.5,27.3,782.34,-82.87,0.041,0.8,0.67,-0.03,29.37
31.0,6.15,94.9,26.86,781.21,-83.1,0.01,0.12,-0.13,0.34,29.45
30.88,6.73,96.8,26.91,783.66,-81.89,0.052,-0.72,0.13,-0.38,29.33
30.68,7.24,95.6,27.0,789.62,-81.14,0.003,-0.46,0.56,-0.96,29.58
30.7,6.6,95.0,28.34,799.53,-81.94,0.004,-0.26,-0.29,0.12,28.89
30.82,7.31,95.7,27.7,784.59,-83.83,0.069,0.89,-1.27,-0.12,29.21
30.96,7.04,96.9,27.65,795.6,-86.12,0.005,-0.13,1.31,-0.33,29.21
30.95,7.23,94.6,28.5,800.87,-83.8,0.003,0.38,0.61,0.12,28.75
31.02,7.09,96.1,28.11,791.85,-82.62,0.112,0.89,-0.41,0.69,29.42
30.71,7.02,95.9,28.0,822.22,-82.25,0.016,0.3,-0.33,-0.17,29.47
30.92,7.85,94.7,28.57,796.98,-84.19,0.041,-0.34,-1.23,-0.68,29.59
31.07,7.73,96.6,28.49,799.92,-84.83,0.041,-0.11,0.4,0.15,30.32
31.06,7.73,96.2,28.56,797.78,-85.89,0.01,-0.61,-0.22,-0.65,29.82
30.94,7.87,96.7,28.33,826.35,-82.98,0.003,-0.19,0.94,-0.0,30.54
31.18,7.8,96.9,28.18,814.53,-86.62,0.005,-0.74,-0.37,-0.3,29.64
30.97,7.98,96.0,28.21,800.12,-83.11,0.015,-0.63,-0.8,0.12,30.07
31.02,7.55,95.5,28.66,820.87,-85.43,0.094,0.29,-0.51,0.25,30.23
30.9,8.21,94.8,28.68,811.98,-86.42,0.014,-0.48,0.42,0.17,30.91
30.79,8.22,95.4,28.9,812.56,-82.69,0.068,-0.0,-1.15,-0.08,30.51
30.77,7.99,95.9,28.63,806.39,-86.76,0.049,-0.74,0.63,-0.68,30.65
30.89,7.83,95.1,29.27,802.03,-87.16,0.023,0.73,-0.43,0.05,30.13
30.84,7.59,96.3,28.4,812.44,-82.14,0.004,0.07,0.15,0.06,30.95
30.64,8.06,95.0,29.04,802.99,-84.32,0.038,0.78,-1.3,-0.27,30.61
30.72,8.53,94.3,28.61,825.83,-84.7,0.035,-0.1,-0.97,0.02,29.96
30.79,7.71,95.2,28.86,794.04,-85.07,0.019,-0.53,0.37,-0.12,30.96
30.91,8.39,95.7,28.65,821.01,-86.52,0.019,-0.38,-0.34,-0.56,30.81
30.8,7.96,94.5,28.85,803.29,-86.35,0.001,-0.14,0.5,0.23,30.56
30.78,8.01,94.7,28.62,806.0,-83.09,0.013,0.19,-0.4,-0.68,30.56
30.66,7.79,94.8,28.65,809.8,-85.91,0.017,-0.23,-0.37,0.04,30.27
30.76,7.94,94.8,29.34,793.47,-86.85,0.006,0.14,-0.86,0.08,31.15
30.9,8.37,95.3,28.51,806.57,-83.94,0.007,-0.4,-0.03,-0.19,30.97
30.74,8.42,95.4,29.21,768.86,-87.14,0.009,-0.23,-0.46,0.04,30.24
30.52,8.26,94.4,29.27,786.61,-85.4,0.021,0.86,0.35,0.16,30.66
30.54,8.05,93.8,29.21,782.29,-84.1,0.002,-0.31,0.97,0.58,30.33
30.74,7.87,94.6,28.92,776.58,-86.52,0.02,-0.64,0.24,0.37,30.07
30.62,8.22,94.8,28.52,784.42,-89.59,0.013,0.46,0.97,-0.47,31.16
30.61,8.09,95.5,28.33,787.74,-85.06,0.022,-1.63,-0.2,0.43,30.36
30.52,8.25,95.0,28.42,788.09,-84.53,0.024,0.97,0.97,0.69,30.11
30.63,8.08,92.9,28.39,780.53,-86.47,0.053,-0.1,1.3,-0.05,29.92
30.51,8.08,93.6,28.85,768.39,-86.89,0.014,0.06,-0.22,1.14,30.24
30.5,8.2,93.9,28.21,775.54,-86.64,0.053,-0.48,-0.39,-0.23,29.43
30.39,8.24,92.7,28.57,769.77,-86.52,0.003,0.39,-0.62,-0.02,30.15
30.58,8.48,92.9,28.6,774.45,-87.22,0.001,-0.42,-0.75,0.07,30.63
30.41,7.99,93.5,28.42,769.31,-84.11,0.006,0.17,-0.17,0.3,30.44
30.48,8.23,93.0,28.36,758.19,-86.49,0.025,0.52,0.04,0.47,30.18
30.24,8.58,92.6,28.83,745.15,-86.8,0.046,0.62,-0.34,0.97,30.86
30.56,8.18,91.8,28.48,743.72,-85.69,0.1,0.3,0.76,0.53,29.91
30.48,8.32,91.0,28.47,740.79,-87.52,0.009,-0.18,-0.1,-0.17,29.35
30.06,7.75,91.7,28.01,739.07,-87.28,0.012,1.44,0.76,0.13,29.95
30.17,7.68,91.6,28.33,740.75,-86.18,0.009,-0.38,0.23,0.18,29.57
30.29,7.81,90.3,28.07,740.98,-87.01,0.011,0.08,0.81,0.65,29.43
30.04,7.8,91.3,27.94,729.0,-85.84,0.015,-1.04,-0.8,0.72,29.42
30.15,8.09,91.3,27.63,725.27,-87.45,0.029,-0.2,0.68,-0.21,29.03
30.18,7.5,90.2,27.75,722.07,-86.37,0.024,-0.24,0.14,-0.03,29.82
30.08,7.64,90.9,28.3,710.93,-85.79,0.002,-0.16,-0.15,-0.66,28.3
30.13,7.94,90.5,27.66,702.23,-85.47,0.022,-0.33,0.05,0.32,29.15
29.95,7.63,89.8,27.94,689.26,-89.97,0.044,0.1,1.22,-0.34,28.75
29.73,7.5,89.5,26.56,695.13,-86.54,0.032,0.77,0.45,-0.45,28.75
